timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1719514298398,248,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,198898,7459,1,1,https://lgov-perftest.london.gov.uk/programmes-and-strategies/environment-and-climate-change/parks-green-spaces-and-biodiversity/trees-and-woodlands/tree-planting-grants,111,0,20
1719514303595,434,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,1057118,16186,1,1,https://lgov-perftest.london.gov.uk/programmes-and-strategies/environment-and-climate-change/parks-green-spaces-and-biodiversity/greener-city-fund/community-green-space-grants-2020,162,0,38
1719514308880,224,Fetch Page,404,Not Found,Baseline 1VU 1-1,text,false,,19718,505,1,1,https://lgov-perftest.london.gov.uk/programmes-and-strategies/environment-and-climate-change/energy/renew-0,224,0,22
1719514314396,234,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,102148,1669,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/communities-and-social-justice/londons-violence-reduction-unit/our-programmes/pruap-mentoring-programme,174,0,21
1719514318886,209,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,163510,7419,1,1,https://lgov-perftest.london.gov.uk/who-we-are/steve-oconnell,84,0,19
1719514323682,341,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,150858,6931,1,1,https://lgov-perftest.london.gov.uk/who-we-are/what-mayor-does/mayor-and-his-team/fiona-twycross/fiona-twycross-expenses,262,0,25
1719514328607,157,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,156915,7089,1,1,https://lgov-perftest.london.gov.uk/who-we-are/what-mayor-does/priorities-london/londons-recovery-coronavirus-crisis/london-partnership-board/recovery-context/healthy-place-healthy-weight,86,0,20
1719514333720,105,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,77308,1090,1,1,https://lgov-perftest.london.gov.uk/who-we-are/city-halls-partners/old-oak-and-park-royal-development-corporation-opdc/planning-policy/developer-contributions-opdc-area,76,0,19
1719514338403,74,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,22329,539,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/education-and-youth/education-and-youth-publications/lsef-teaching-resources/harris,74,0,21
1719514343204,206,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,682645,7295,1,1,https://lgov-perftest.london.gov.uk/city-hall-blog/eight-highlights-national-park-city-week,86,0,20
1719514349087,134,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,43995,1061,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/planning/implementing-london-plan/opportunity-areas/oa-monitoring/park-royal,101,0,19
1719514353923,221,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,205996,7491,1,1,https://lgov-perftest.london.gov.uk/coronavirus/londons-recovery-coronavirus-crisis/recovery-context/green-new-deal/retrofit-call-action-londons-businesses,103,0,24
1719514359009,93,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,60277,1074,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/arts-and-culture/music/sounds-london-0/sounds-london-events/multi-story-orchestra-chamber-series,71,0,18
1719514363679,455,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,1129221,23570,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/communities-and-social-justice,87,0,19
1719514368519,186,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,203699,7609,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/planning/london-plan/new-london-plan/examination-public-draft-new-london-plan/written-statements/legal-and-procedural-matters-sa-equalities-and-hra-m1-m3,95,0,18
1719514373597,130,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,61868,985,1,1,https://lgov-perftest.london.gov.uk/city-hall-blog/carnival-prepared,107,0,24
1719514378801,117,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,315139,1021,1,1,https://lgov-perftest.london.gov.uk/city-hall-blog/ps250000-fund-helps-small-firms-after-grenfell-fire,87,0,26
1719514383926,110,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,45972,1104,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/arts-and-culture/music/sounds-london-0/sounds-london-events/kidsmoke-support-joy-formidable-meltdown,86,0,22
1719514388106,156,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,31563,1047,1,1,https://lgov-perftest.london.gov.uk/who-we-are/what-mayor-does/mayor-and-his-team/sarah-brown,93,0,19
1719514393619,200,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,148367,6864,1,1,https://lgov-perftest.london.gov.uk/warmer-homes-faqs/will-there-be-checks-quality-improvements,116,0,18
1719514398372,229,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,194607,10017,1,1,https://lgov-perftest.london.gov.uk/who-we-are/city-hall-blog/rewire-young-peoples-mental-health,90,0,20
1719514403562,302,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,209306,7424,1,1,https://lgov-perftest.london.gov.uk/join-our-mission-end-homelessness,210,0,18
1719514409117,113,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,51113,1047,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/brexit-information-events-eu-londoners/eu-citizens-outreach-advice-session-0,81,0,19
1719514413310,192,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,154183,6807,1,1,https://lgov-perftest.london.gov.uk/motions/care-and-support-workers-key-workers,94,0,20
1719514419288,287,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,479804,1030,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/arts-and-culture/new-years-eve-2021,203,0,20
1719514424385,110,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,51920,1038,1,1,https://lgov-perftest.london.gov.uk/senior-staff/joanna-rowelle,86,0,28
1719514428849,141,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,70167,1146,1,1,https://lgov-perftest.london.gov.uk/programmes-and-strategies/environment-and-climate-change/parks-green-spaces-and-biodiversity/plant-tree/tree-planting-week-events/tree-planting-leyton-jubilee-park-0,117,0,22
1719514433864,120,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,51278,1092,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/education-and-youth/improving-standards-schools-and-teaching/subject-knowledge-hubs/building-blocks-success,91,0,21
1719514439039,168,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,64593,1146,1,1,https://lgov-perftest.london.gov.uk/who-we-are/city-hall-blog/why-youth-takeover-day-was-our-biggest-youth-led-event-yet,141,0,19
1719514443865,91,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,22424,482,1,1,https://lgov-perftest.london.gov.uk/motions/cruelty-free-international-certification,91,0,25
1719514449086,950,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,140921,8718,1,1,https://lgov-perftest.london.gov.uk/talk-london/economy-skills-work/high-streets-survey?utm_source=lgov&utm_medium=homepage&utm_campaign=highstreets02020&utm_content=survey,778,0,19
1719514454853,223,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,41343,971,1,1,https://lgov-perftest.london.gov.uk/node/33528,161,0,20
1719514460720,189,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,694144,7422,1,1,https://lgov-perftest.london.gov.uk/city-hall-blog/london-needs-66000-new-homes-year,78,0,18
1719514466039,147,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,68934,1013,1,1,https://lgov-perftest.london.gov.uk/city-hall-blog/what-violence-reduction-unit-vru,86,0,18
1719514471604,77,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,20904,485,1,1,https://lgov-perftest.london.gov.uk/petitions/pedestrian-and-traffic-safety-clerkenwell,77,0,18
1719514476620,79,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,22343,461,1,1,https://lgov-perftest.london.gov.uk/motions/brexit-peoples-vote,79,0,21
1719514481130,226,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,185674,7592,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/fire-and-city-resilience/london-resilience-partnership/preparing-your-community-emergencies,111,0,18
1719514485602,107,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,49687,1047,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/arts-and-culture/music/music-education/london-music-champions,84,0,18
1719514490646,104,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,72578,1162,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/housing-and-land/homes-londoners-affordable-homes-programmes/homes-londoners-affordable-homes-programme-2021-2026/supported-and-specialist-housing-further-guidance,78,0,18
1719514495004,86,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,38884,1083,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/arts-and-culture/music/sounds-london-0/sounds-london-events/sub-atomic-souls,65,0,17
1719514500786,114,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,49608,1107,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/mayors-office-policing-and-crime-mopac/mopac-governance-and-decision-making/london-drugs-forum,89,0,21
1719514504834,226,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,298034,4367,1,1,https://lgov-perftest.london.gov.uk/city-hall-blog/young-londoners-inspire,105,0,24
1719514511085,149,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,107127,1157,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/jobs-and-skills/employers-seeking-skilled-candidates/apprenticeships/apprentice-case-studies-across-london-businesses/apprenticeship-case-study-lancaster-london,85,0,18
1719514515883,110,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,60061,1144,1,1,https://lgov-perftest.london.gov.uk/programmes-strategies/health-and-wellbeing/healthy-schools-london-0/apply-healthy-schools-london-award,69,0,19
1719514520354,261,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,219231,8434,1,1,https://lgov-perftest.london.gov.uk/city-hall-blog/partition-75-years-very-british-history,124,0,27
