timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1719585976503,911,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,264469,14363,1,1,https://lgov-perftest.london.gov.uk/search?query=ash,474,0,327
1719585976503,475,Fetch Page-0,200,OK,Baseline 1VU 1-1,text,true,,26289,450,1,1,https://lgov-perftest.london.gov.uk/search?query=ash,474,0,327
1719585977095,35,Fetch Page-1,200,OK,Baseline 1VU 1-1,bin,true,,1411,498,1,1,https://lgov-perftest.london.gov.uk/themes/estate/gla_core_theme/dist/img/favicons/favicon-32x32.png,33,0,0
1719585977098,84,Fetch Page-2,200,OK,Baseline 1VU 1-1,bin,true,,1054,498,1,1,https://lgov-perftest.london.gov.uk/themes/estate/gla_core_theme/dist/img/favicons/favicon-16x16.png,84,0,58
1719585977097,125,Fetch Page-3,200,OK,Baseline 1VU 1-1,bin,true,,2567,492,1,1,https://lgov-perftest.london.gov.uk/themes/estate/gla_core_theme/dist/img/favicons/favicon.ico,125,0,57
1719585977098,62,Fetch Page-4,200,OK,Baseline 1VU 1-1,text,true,,8498,941,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/css/css_a0Gz2LVCyJAOeP2kSJKcHUYhlhYYsbM4XmOx91uXfcs.css?delta=0&language=en&theme=gla_core_theme&include=eJx9kFFywyAMRC9kw3dPw8igYBKwGEk48e3r2m3T2Jl-MIwey-6CT3PynuiW0NOkTNn6E_rozuyNzAiqpilKF0Ahw4JsBxxhTsTSxQzOE6Ob72TXtYEcaXbee_t3MDQjcwoo_2h-s2QRxWIHEHxm6IgF1ws0QO7mhHdxX50cPiqx2hPp7jhciIv93k1IkCl2kSjm1Q6ijVpeR4jH2cAVHl0FhshQR7GBW4VsnsS0qbYhJxkxbG1RFHR1YJgkgyaa7Hu8v2JvbgqFlk_PlcpJT9QDhyO7tlL7nKab9Fsdv0cIAvvRQU0OmpKnUjPqavyen_LX9H5ECMino82hu4BHFSetFODl53teqYFa89IPTXWtdPDZpUe6az8BrwkZvA,61,0,37
1719585977100,97,Fetch Page-5,200,OK,Baseline 1VU 1-1,text,true,,19698,941,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/css/css_Zfcr9C2Qd6qGTdvhcp4C0ZAlg-8B807vWRgEQSX_wLs.css?delta=1&language=en&theme=gla_core_theme&include=eJx9kFFywyAMRC9kw3dPw8igYBKwGEk48e3r2m3T2Jl-MIwey-6CT3PynuiW0NOkTNn6E_rozuyNzAiqpilKF0Ahw4JsBxxhTsTSxQzOE6Ob72TXtYEcaXbee_t3MDQjcwoo_2h-s2QRxWIHEHxm6IgF1ws0QO7mhHdxX50cPiqx2hPp7jhciIv93k1IkCl2kSjm1Q6ijVpeR4jH2cAVHl0FhshQR7GBW4VsnsS0qbYhJxkxbG1RFHR1YJgkgyaa7Hu8v2JvbgqFlk_PlcpJT9QDhyO7tlL7nKab9Fsdv0cIAvvRQU0OmpKnUjPqavyen_LX9H5ECMino82hu4BHFSetFODl53teqYFa89IPTXWtdPDZpUe6az8BrwkZvA,97,0,63
1719585977100,102,Fetch Page-6,200,OK,Baseline 1VU 1-1,text,true,,3645,487,1,1,https://lgov-perftest.london.gov.uk/themes/estate/gla_core_theme/dist/modernizr.js?sfolbg,102,0,47
1719585977165,29,Fetch Page-7,200,OK,Baseline 1VU 1-1,text,true,,20560,500,1,1,https://lgov-perftest.london.gov.uk/themes/estate/gla_core_theme/libraries/alpinejs/dist/cdn.js?sfolbg,29,0,0
1719585977183,37,Fetch Page-8,200,OK,Baseline 1VU 1-1,text,true,,49887,538,1,1,https://lgov-perftest.london.gov.uk/modules/custom/lgov/gla_crisis_communication/gla-crisis-communication/dist/gla_crisis_communication.js?1,37,0,0
1719585977198,18,Fetch Page-9,200,OK,Baseline 1VU 1-1,text,true,,1583,493,1,1,https://lgov-perftest.london.gov.uk/themes/estate/gla_core_theme/images/logo-mayoral.svg?sfolbg,18,0,0
1719585977205,27,Fetch Page-10,200,OK,Baseline 1VU 1-1,text,true,,2067,494,1,1,https://lgov-perftest.london.gov.uk/themes/estate/gla_core_theme/images/logo-assembly.svg?sfolbg,27,0,0
1719585977226,84,Fetch Page-11,200,OK,Baseline 1VU 1-1,bin,true,,5231,618,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/styles/search_thumbnail_sm/public/2024-02/1FODAY%20DUMBUYA%20240217_LABRUM_LONDON_RobJones_%40HIROBJONES_%40KHROMACOLLECTIVE_IMG_9771_0.jpg?h=e2b71d9d&itok=C2QHwP5G,84,0,0
1719585977227,114,Fetch Page-12,200,OK,Baseline 1VU 1-1,bin,true,,6640,589,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/styles/search_thumbnail_sm/public/2x1_british_fashion_celebrated_in_london_as_2012_olympics_come_to_an_end.jpg?h=e2bcc475&itok=e0qMyVZV,113,0,0
1719585977228,20,Fetch Page-13,200,OK,Baseline 1VU 1-1,bin,true,,4206,573,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/styles/search_thumbnail_sm/public/2022-07/PeckhamHousingVisit_2480x1653_Equalities_19Jul22.jpg?h=d64fbdc0&itok=wkVTVOub,20,0,0
1719585977233,21,Fetch Page-14,200,OK,Baseline 1VU 1-1,bin,true,,3710,541,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/styles/search_thumbnail_sm/public/fashion_unit_992x496_2x1.jpg?h=7bb73d6e&itok=14FgTGf1,21,0,0
1719585977249,123,Fetch Page-15,200,OK,Baseline 1VU 1-1,text,true,,64957,951,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_iiLyERRN6uz3MmPJ8Pi1vrAsFfYxoyMJLK3ZGNRihqE.js?scope=footer&delta=0&language=en&theme=gla_core_theme&include=eJx9kFFywyAMRC9kw3dPw8igYBKwGEk48e3r2m3T2Jl-MIwey-6CT3PynuiW0NOkTNn6E_rozuyNzAiqpilKF0Ahw4JsBxxhTsTSxQzOE6Ob72TXtYEcaXbee_t3MDQjcwoo_2h-s2QRxWIHEHxm6IgF1ws0QO7mhHdxX50cPiqx2hPp7jhciIv93k1IkCl2kSjm1Q6ijVpeR4jH2cAVHl0FhshQR7GBW4VsnsS0qbYhJxkxbG1RFHR1YJgkgyaa7Hu8v2JvbgqFlk_PlcpJT9QDhyO7tlL7nKab9Fsdv0cIAvvRQU0OmpKnUjPqavyen_LX9H5ECMino82hu4BHFSetFODl53teqYFa89IPTXWtdPDZpUe6az8BrwkZvA,122,0,0
